id_hotel2,nombre_hotel,estrellas,precio_noche
hotel_08,Hotel Jardines del Rey,4.0,212.79
hotel_04,Hotel Camino del Sol,3.0,296.34
hotel_16,Hotel Mirador Real,4.0,414.7
hotel_10,Gran Hotel Madrid,4.0,256.16
hotel_18,Hotel Vista Alegre,5.0,322.99
hotel_18,Hotel Vista Alegre,5.0,285.09
hotel_06,Hotel Encanto Real,4.0,452.1
hotel_02,Hotel Monte Verde,2.0,62.07
hotel_14,Hotel Los Almendros,1.0,340.45
hotel_08,Hotel Jardines del Rey,1.0,281.88
hotel_11,Hotel Torre Dorada,3.0,499.75
hotel_20,Hotel Maravilla Real,2.0,259.79
hotel_03,Hotel Brisas del Mar,2.0,300.48
hotel_15,Hotel Sol y Luna,1.0,427.29
hotel_04,Hotel Camino del Sol,3.0,489.69
hotel_07,Palacio del Sol,4.0,247.99
hotel_07,Palacio del Sol,3.0,268.64
hotel_07,Palacio del Sol,1.0,260.29
hotel_19,Hotel Costa Azul,2.0,76.19
hotel_12,Hotel Palacio Imperial,5.0,310.53
hotel_10,Gran Hotel Madrid,3.0,235.52
hotel_11,Hotel Torre Dorada,1.0,65.73
hotel_07,Palacio del Sol,4.0,72.94
hotel_09,Hotel Las Estrellas,1.0,62.62
hotel_05,Hotel Puerta del Cielo,5.0,206.6
hotel_09,Hotel Las Estrellas,5.0,86.85
hotel_17,Hotel Rincón Sereno,3.0,214.0
hotel_16,Hotel Mirador Real,2.0,118.1
hotel_07,Palacio del Sol,3.0,232.0
hotel_10,Gran Hotel Madrid,3.0,248.35
hotel_19,Hotel Costa Azul,4.0,256.35
hotel_07,Palacio del Sol,4.0,220.68
hotel_02,Hotel Monte Verde,3.0,426.86
hotel_12,Hotel Palacio Imperial,3.0,413.74
hotel_20,Hotel Maravilla Real,3.0,409.96
hotel_06,Hotel Encanto Real,3.0,282.29
hotel_02,Hotel Monte Verde,5.0,145.14
hotel_03,Hotel Brisas del Mar,4.0,380.5
hotel_11,Hotel Torre Dorada,5.0,62.05
hotel_19,Hotel Costa Azul,3.0,166.29
hotel_07,Palacio del Sol,1.0,381.48
hotel_10,Gran Hotel Madrid,5.0,361.15
hotel_14,Hotel Los Almendros,5.0,162.62
hotel_09,Hotel Las Estrellas,1.0,318.39
hotel_08,Hotel Jardines del Rey,1.0,275.03
hotel_08,Hotel Jardines del Rey,3.0,375.44
hotel_17,Hotel Rincón Sereno,2.0,119.68
hotel_09,Hotel Las Estrellas,5.0,295.98
hotel_18,Hotel Vista Alegre,1.0,373.21
hotel_15,Hotel Sol y Luna,3.0,187.26
hotel_07,Palacio del Sol,4.0,470.95
hotel_09,Hotel Las Estrellas,1.0,356.98
hotel_17,Hotel Rincón Sereno,3.0,256.1
hotel_14,Hotel Los Almendros,5.0,250.7
hotel_12,Hotel Palacio Imperial,5.0,342.06
hotel_17,Hotel Rincón Sereno,3.0,257.45
hotel_12,Hotel Palacio Imperial,3.0,280.71
hotel_07,Palacio del Sol,5.0,174.93
hotel_11,Hotel Torre Dorada,2.0,374.91
hotel_19,Hotel Costa Azul,5.0,219.58
hotel_16,Hotel Mirador Real,5.0,118.93
hotel_19,Hotel Costa Azul,4.0,265.32
hotel_06,Hotel Encanto Real,3.0,464.49
hotel_10,Gran Hotel Madrid,4.0,440.51
hotel_16,Hotel Mirador Real,5.0,200.87
hotel_07,Palacio del Sol,4.0,485.5
hotel_08,Hotel Jardines del Rey,4.0,161.62
hotel_17,Hotel Rincón Sereno,1.0,413.78
hotel_03,Hotel Brisas del Mar,4.0,184.2
hotel_07,Palacio del Sol,2.0,409.9
hotel_15,Hotel Sol y Luna,4.0,294.61
hotel_17,Hotel Rincón Sereno,5.0,300.91
hotel_14,Hotel Los Almendros,1.0,457.77
hotel_13,Hotel Luz de Madrid,2.0,281.11
hotel_05,Hotel Puerta del Cielo,1.0,368.88
hotel_04,Hotel Camino del Sol,5.0,124.35
hotel_09,Hotel Las Estrellas,5.0,84.2
hotel_10,Gran Hotel Madrid,3.0,244.75
hotel_20,Hotel Maravilla Real,3.0,465.04
hotel_04,Hotel Camino del Sol,3.0,450.74
hotel_10,Gran Hotel Madrid,2.0,197.74
hotel_09,Hotel Las Estrellas,5.0,427.87
hotel_09,Hotel Las Estrellas,2.0,406.69
hotel_14,Hotel Los Almendros,4.0,143.58
hotel_12,Hotel Palacio Imperial,4.0,107.04
hotel_04,Hotel Camino del Sol,3.0,242.35
hotel_13,Hotel Luz de Madrid,1.0,288.12
hotel_17,Hotel Rincón Sereno,4.0,52.82
hotel_15,Hotel Sol y Luna,4.0,480.45
hotel_19,Hotel Costa Azul,3.0,152.39
hotel_03,Hotel Brisas del Mar,4.0,415.96
hotel_18,Hotel Vista Alegre,4.0,479.31
hotel_08,Hotel Jardines del Rey,3.0,164.6
hotel_18,Hotel Vista Alegre,4.0,77.39
hotel_03,Hotel Brisas del Mar,4.0,126.59
hotel_09,Hotel Las Estrellas,3.0,190.47
hotel_05,Hotel Puerta del Cielo,4.0,203.97
hotel_12,Hotel Palacio Imperial,1.0,408.08
hotel_04,Hotel Camino del Sol,5.0,237.0
hotel_11,Hotel Torre Dorada,4.0,211.85
hotel_02,Hotel Monte Verde,4.0,287.43
hotel_16,Hotel Mirador Real,5.0,483.75
hotel_06,Hotel Encanto Real,2.0,370.24
hotel_12,Hotel Palacio Imperial,1.0,259.35
hotel_16,Hotel Mirador Real,3.0,157.61
hotel_16,Hotel Mirador Real,2.0,354.86
hotel_15,Hotel Sol y Luna,5.0,269.68
hotel_18,Hotel Vista Alegre,1.0,76.61
hotel_15,Hotel Sol y Luna,1.0,309.15
hotel_13,Hotel Luz de Madrid,2.0,274.45
hotel_04,Hotel Camino del Sol,5.0,210.12
hotel_15,Hotel Sol y Luna,1.0,293.37
hotel_16,Hotel Mirador Real,2.0,143.01
hotel_12,Hotel Palacio Imperial,4.0,59.52
hotel_03,Hotel Brisas del Mar,5.0,466.69
hotel_02,Hotel Monte Verde,5.0,482.31
hotel_03,Hotel Brisas del Mar,1.0,216.87
hotel_19,Hotel Costa Azul,4.0,453.44
hotel_20,Hotel Maravilla Real,3.0,101.62
hotel_03,Hotel Brisas del Mar,2.0,301.61
hotel_03,Hotel Brisas del Mar,2.0,382.57
hotel_20,Hotel Maravilla Real,5.0,474.07
hotel_03,Hotel Brisas del Mar,4.0,184.71
hotel_10,Gran Hotel Madrid,2.0,193.84
hotel_16,Hotel Mirador Real,4.0,333.79
hotel_03,Hotel Brisas del Mar,2.0,134.84
hotel_05,Hotel Puerta del Cielo,3.0,403.59
hotel_14,Hotel Los Almendros,2.0,140.11
hotel_06,Hotel Encanto Real,2.0,309.13
hotel_10,Gran Hotel Madrid,3.0,420.22
hotel_11,Hotel Torre Dorada,5.0,307.24
hotel_17,Hotel Rincón Sereno,5.0,177.03
hotel_19,Hotel Costa Azul,2.0,111.32
hotel_04,Hotel Camino del Sol,5.0,53.66
hotel_03,Hotel Brisas del Mar,4.0,410.46
hotel_14,Hotel Los Almendros,2.0,320.36
hotel_06,Hotel Encanto Real,2.0,296.08
hotel_07,Palacio del Sol,1.0,418.71
hotel_08,Hotel Jardines del Rey,5.0,447.27
hotel_05,Hotel Puerta del Cielo,5.0,67.74
hotel_20,Hotel Maravilla Real,5.0,65.46
hotel_06,Hotel Encanto Real,5.0,340.12
hotel_03,Hotel Brisas del Mar,2.0,185.9
hotel_18,Hotel Vista Alegre,1.0,66.24
hotel_04,Hotel Camino del Sol,2.0,194.41
hotel_14,Hotel Los Almendros,4.0,155.07
hotel_06,Hotel Encanto Real,4.0,488.2
hotel_07,Palacio del Sol,5.0,91.5
hotel_02,Hotel Monte Verde,1.0,180.74
hotel_19,Hotel Costa Azul,3.0,60.31
hotel_14,Hotel Los Almendros,1.0,316.59
hotel_20,Hotel Maravilla Real,4.0,165.24
hotel_17,Hotel Rincón Sereno,4.0,76.1
hotel_06,Hotel Encanto Real,4.0,118.4
hotel_15,Hotel Sol y Luna,2.0,102.94
hotel_10,Gran Hotel Madrid,3.0,91.76
hotel_11,Hotel Torre Dorada,5.0,391.85
hotel_12,Hotel Palacio Imperial,1.0,229.51
hotel_13,Hotel Luz de Madrid,4.0,461.29
hotel_18,Hotel Vista Alegre,2.0,
hotel_17,Hotel Rincón Sereno,1.0,76.66
hotel_15,Hotel Sol y Luna,1.0,285.3
hotel_04,Hotel Camino del Sol,4.0,345.17
hotel_08,Hotel Jardines del Rey,1.0,147.28
hotel_04,Hotel Camino del Sol,4.0,201.93
hotel_09,Hotel Las Estrellas,2.0,330.36
hotel_02,Hotel Monte Verde,5.0,113.95
hotel_04,Hotel Camino del Sol,3.0,358.64
hotel_07,Palacio del Sol,2.0,192.35
hotel_14,Hotel Los Almendros,1.0,452.36
hotel_09,Hotel Las Estrellas,2.0,283.71
hotel_08,Hotel Jardines del Rey,5.0,302.35
hotel_11,Hotel Torre Dorada,2.0,228.36
hotel_10,Gran Hotel Madrid,3.0,289.34
hotel_03,Hotel Brisas del Mar,5.0,164.89
hotel_16,Hotel Mirador Real,5.0,454.35
hotel_16,Hotel Mirador Real,1.0,474.67
hotel_18,Hotel Vista Alegre,1.0,395.02
hotel_03,Hotel Brisas del Mar,2.0,255.81
hotel_07,Palacio del Sol,3.0,229.83
hotel_07,Palacio del Sol,1.0,52.18
hotel_06,Hotel Encanto Real,3.0,163.87
hotel_05,Hotel Puerta del Cielo,2.0,100.72
hotel_07,Palacio del Sol,1.0,292.55
hotel_13,Hotel Luz de Madrid,1.0,436.88
hotel_16,Hotel Mirador Real,4.0,369.16
hotel_13,Hotel Luz de Madrid,5.0,128.94
hotel_16,Hotel Mirador Real,2.0,277.94
hotel_15,Hotel Sol y Luna,2.0,494.88
hotel_11,Hotel Torre Dorada,3.0,496.34
hotel_15,Hotel Sol y Luna,1.0,153.88
hotel_18,Hotel Vista Alegre,2.0,339.58
hotel_20,Hotel Maravilla Real,4.0,480.4
hotel_18,Hotel Vista Alegre,1.0,458.18
hotel_08,Hotel Jardines del Rey,4.0,384.68
hotel_10,Gran Hotel Madrid,5.0,290.78
hotel_11,Hotel Torre Dorada,2.0,490.92
hotel_03,Hotel Brisas del Mar,1.0,88.26
hotel_16,Hotel Mirador Real,1.0,135.03
hotel_08,Hotel Jardines del Rey,4.0,302.88
hotel_14,Hotel Los Almendros,2.0,57.01
hotel_11,Hotel Torre Dorada,3.0,198.81
hotel_09,Hotel Las Estrellas,5.0,187.19
hotel_13,Hotel Luz de Madrid,4.0,178.28
hotel_06,Hotel Encanto Real,4.0,112.17
hotel_20,Hotel Maravilla Real,1.0,204.25
hotel_06,Hotel Encanto Real,4.0,236.7
hotel_05,Hotel Puerta del Cielo,3.0,257.42
hotel_07,Palacio del Sol,4.0,190.86
hotel_09,Hotel Las Estrellas,4.0,152.57
hotel_10,Gran Hotel Madrid,1.0,373.28
hotel_07,Palacio del Sol,2.0,259.3
hotel_19,Hotel Costa Azul,1.0,478.41
hotel_05,Hotel Puerta del Cielo,1.0,185.77
hotel_04,Hotel Camino del Sol,2.0,404.22
hotel_04,Hotel Camino del Sol,4.0,126.03
hotel_04,Hotel Camino del Sol,1.0,308.19
hotel_14,Hotel Los Almendros,3.0,463.23
hotel_06,Hotel Encanto Real,5.0,302.16
hotel_20,Hotel Maravilla Real,5.0,481.89
hotel_07,Palacio del Sol,1.0,377.46
hotel_13,Hotel Luz de Madrid,3.0,84.22
hotel_20,Hotel Maravilla Real,2.0,499.7
hotel_05,Hotel Puerta del Cielo,2.0,255.85
hotel_17,Hotel Rincón Sereno,2.0,442.91
hotel_02,Hotel Monte Verde,2.0,462.75
hotel_17,Hotel Rincón Sereno,4.0,301.8
hotel_07,Palacio del Sol,2.0,302.22
hotel_07,Palacio del Sol,2.0,200.44
hotel_04,Hotel Camino del Sol,2.0,422.73
hotel_11,Hotel Torre Dorada,1.0,267.37
hotel_08,Hotel Jardines del Rey,5.0,243.66
hotel_14,Hotel Los Almendros,3.0,256.71
hotel_15,Hotel Sol y Luna,1.0,488.78
hotel_15,Hotel Sol y Luna,4.0,429.24
hotel_10,Gran Hotel Madrid,5.0,269.33
hotel_11,Hotel Torre Dorada,2.0,388.15
hotel_10,Gran Hotel Madrid,5.0,410.24
hotel_18,Hotel Vista Alegre,4.0,277.06
hotel_14,Hotel Los Almendros,2.0,293.36
hotel_17,Hotel Rincón Sereno,3.0,76.66
hotel_13,Hotel Luz de Madrid,3.0,415.42
hotel_03,Hotel Brisas del Mar,3.0,261.89
hotel_11,Hotel Torre Dorada,3.0,96.32
hotel_10,Gran Hotel Madrid,2.0,207.5
hotel_14,Hotel Los Almendros,2.0,77.44
hotel_18,Hotel Vista Alegre,4.0,76.25
hotel_03,Hotel Brisas del Mar,4.0,478.85
hotel_10,Gran Hotel Madrid,4.0,325.29
hotel_06,Hotel Encanto Real,4.0,152.19
hotel_16,Hotel Mirador Real,4.0,341.27
hotel_18,Hotel Vista Alegre,3.0,215.63
hotel_11,Hotel Torre Dorada,5.0,266.97
hotel_03,Hotel Brisas del Mar,2.0,374.04
hotel_17,Hotel Rincón Sereno,4.0,137.35
hotel_04,Hotel Camino del Sol,3.0,108.27
hotel_20,Hotel Maravilla Real,2.0,397.99
hotel_09,Hotel Las Estrellas,3.0,353.37
hotel_19,Hotel Costa Azul,2.0,95.89
hotel_11,Hotel Torre Dorada,3.0,53.1
hotel_10,Gran Hotel Madrid,2.0,162.93
hotel_08,Hotel Jardines del Rey,2.0,170.18
hotel_04,Hotel Camino del Sol,5.0,357.25
hotel_06,Hotel Encanto Real,2.0,215.2
hotel_15,Hotel Sol y Luna,3.0,450.87
hotel_20,Hotel Maravilla Real,3.0,95.45
hotel_11,Hotel Torre Dorada,4.0,477.25
hotel_03,Hotel Brisas del Mar,3.0,429.86
hotel_04,Hotel Camino del Sol,2.0,215.43
hotel_08,Hotel Jardines del Rey,2.0,63.54
hotel_14,Hotel Los Almendros,5.0,139.19
hotel_08,Hotel Jardines del Rey,5.0,496.41
hotel_03,Hotel Brisas del Mar,1.0,86.13
hotel_03,Hotel Brisas del Mar,5.0,317.23
hotel_03,Hotel Brisas del Mar,1.0,483.77
hotel_14,Hotel Los Almendros,4.0,55.25
hotel_10,Gran Hotel Madrid,4.0,337.04
hotel_17,Hotel Rincón Sereno,4.0,495.7
hotel_04,Hotel Camino del Sol,4.0,309.64
hotel_06,Hotel Encanto Real,1.0,312.6
hotel_18,Hotel Vista Alegre,4.0,133.33
hotel_03,Hotel Brisas del Mar,5.0,96.41
hotel_12,Hotel Palacio Imperial,3.0,458.38
hotel_16,Hotel Mirador Real,5.0,318.45
hotel_03,Hotel Brisas del Mar,3.0,300.34
hotel_14,Hotel Los Almendros,3.0,236.63
hotel_17,Hotel Rincón Sereno,2.0,76.18
hotel_06,Hotel Encanto Real,1.0,382.24
hotel_13,Hotel Luz de Madrid,4.0,473.0
hotel_12,Hotel Palacio Imperial,2.0,381.11
hotel_11,Hotel Torre Dorada,2.0,253.4
hotel_13,Hotel Luz de Madrid,1.0,241.73
hotel_15,Hotel Sol y Luna,3.0,105.72
hotel_15,Hotel Sol y Luna,4.0,228.34
hotel_12,Hotel Palacio Imperial,5.0,189.28
hotel_16,Hotel Mirador Real,1.0,326.31
hotel_15,Hotel Sol y Luna,5.0,407.72
hotel_05,Hotel Puerta del Cielo,3.0,463.3
hotel_05,Hotel Puerta del Cielo,3.0,98.34
hotel_11,Hotel Torre Dorada,3.0,238.3
hotel_19,Hotel Costa Azul,5.0,406.74
hotel_02,Hotel Monte Verde,2.0,446.97
hotel_02,Hotel Monte Verde,4.0,63.49
hotel_12,Hotel Palacio Imperial,5.0,298.9
hotel_12,Hotel Palacio Imperial,1.0,383.06
hotel_16,Hotel Mirador Real,2.0,489.49
hotel_13,Hotel Luz de Madrid,5.0,69.52
hotel_13,Hotel Luz de Madrid,2.0,276.5
hotel_10,Gran Hotel Madrid,5.0,117.4
hotel_09,Hotel Las Estrellas,3.0,410.99
hotel_19,Hotel Costa Azul,3.0,398.53
hotel_09,Hotel Las Estrellas,1.0,
hotel_13,Hotel Luz de Madrid,1.0,358.7
hotel_15,Hotel Sol y Luna,5.0,253.33
hotel_05,Hotel Puerta del Cielo,4.0,198.54
hotel_05,Hotel Puerta del Cielo,5.0,242.21
hotel_16,Hotel Mirador Real,4.0,264.61
hotel_11,Hotel Torre Dorada,1.0,380.58
hotel_07,Palacio del Sol,3.0,133.81
hotel_13,Hotel Luz de Madrid,3.0,417.26
hotel_20,Hotel Maravilla Real,1.0,404.88
hotel_05,Hotel Puerta del Cielo,1.0,404.51
hotel_04,Hotel Camino del Sol,4.0,217.75
hotel_20,Hotel Maravilla Real,3.0,416.71
hotel_15,Hotel Sol y Luna,2.0,394.88
hotel_15,Hotel Sol y Luna,1.0,405.41
hotel_03,Hotel Brisas del Mar,4.0,435.0
hotel_03,Hotel Brisas del Mar,5.0,91.68
hotel_11,Hotel Torre Dorada,1.0,323.4
hotel_03,Hotel Brisas del Mar,1.0,331.45
hotel_07,Palacio del Sol,5.0,104.36
hotel_12,Hotel Palacio Imperial,1.0,235.29
hotel_04,Hotel Camino del Sol,1.0,267.35
hotel_07,Palacio del Sol,5.0,57.76
hotel_19,Hotel Costa Azul,2.0,483.27
hotel_16,Hotel Mirador Real,5.0,393.07
hotel_16,Hotel Mirador Real,1.0,68.93
hotel_20,Hotel Maravilla Real,5.0,273.2
hotel_16,Hotel Mirador Real,5.0,372.35
hotel_09,Hotel Las Estrellas,4.0,80.72
hotel_10,Gran Hotel Madrid,4.0,342.34
hotel_17,Hotel Rincón Sereno,1.0,243.19
hotel_10,Gran Hotel Madrid,1.0,299.46
hotel_02,Hotel Monte Verde,3.0,76.67
hotel_18,Hotel Vista Alegre,1.0,311.35
hotel_05,Hotel Puerta del Cielo,3.0,149.51
hotel_20,Hotel Maravilla Real,5.0,346.14
hotel_13,Hotel Luz de Madrid,1.0,446.65
hotel_10,Gran Hotel Madrid,3.0,437.07
hotel_06,Hotel Encanto Real,2.0,123.46
hotel_07,Palacio del Sol,4.0,52.64
hotel_14,Hotel Los Almendros,1.0,386.21
hotel_04,Hotel Camino del Sol,2.0,165.48
hotel_16,Hotel Mirador Real,5.0,196.55
hotel_15,Hotel Sol y Luna,5.0,419.09
hotel_18,Hotel Vista Alegre,4.0,65.62
hotel_04,Hotel Camino del Sol,2.0,244.48
hotel_16,Hotel Mirador Real,1.0,113.74
hotel_03,Hotel Brisas del Mar,4.0,180.65
hotel_08,Hotel Jardines del Rey,5.0,130.6
hotel_06,Hotel Encanto Real,5.0,388.73
hotel_13,Hotel Luz de Madrid,3.0,70.19
hotel_13,Hotel Luz de Madrid,1.0,491.17
hotel_13,Hotel Luz de Madrid,5.0,352.52
hotel_13,Hotel Luz de Madrid,2.0,110.63
hotel_06,Hotel Encanto Real,1.0,480.78
hotel_04,Hotel Camino del Sol,4.0,111.69
hotel_13,Hotel Luz de Madrid,5.0,413.55
hotel_09,Hotel Las Estrellas,4.0,216.3
hotel_03,Hotel Brisas del Mar,4.0,121.15
hotel_18,Hotel Vista Alegre,3.0,89.02
hotel_02,Hotel Monte Verde,2.0,482.45
hotel_02,Hotel Monte Verde,5.0,
hotel_06,Hotel Encanto Real,4.0,320.08
hotel_10,Gran Hotel Madrid,3.0,480.1
hotel_19,Hotel Costa Azul,3.0,331.66
hotel_07,Palacio del Sol,5.0,134.78
hotel_19,Hotel Costa Azul,3.0,57.49
hotel_07,Palacio del Sol,1.0,117.23
hotel_19,Hotel Costa Azul,1.0,450.09
hotel_06,Hotel Encanto Real,3.0,458.94
hotel_08,Hotel Jardines del Rey,4.0,169.35
hotel_04,Hotel Camino del Sol,2.0,316.27
hotel_18,Hotel Vista Alegre,1.0,70.3
hotel_18,Hotel Vista Alegre,2.0,468.74
hotel_11,Hotel Torre Dorada,5.0,330.21
hotel_10,Gran Hotel Madrid,5.0,343.9
hotel_12,Hotel Palacio Imperial,5.0,204.7
hotel_17,Hotel Rincón Sereno,4.0,212.72
hotel_14,Hotel Los Almendros,2.0,440.07
hotel_04,Hotel Camino del Sol,2.0,276.01
hotel_09,Hotel Las Estrellas,2.0,189.86
hotel_06,Hotel Encanto Real,4.0,197.11
hotel_02,Hotel Monte Verde,1.0,299.08
hotel_19,Hotel Costa Azul,5.0,201.37
hotel_17,Hotel Rincón Sereno,2.0,279.84
hotel_14,Hotel Los Almendros,4.0,228.51
hotel_17,Hotel Rincón Sereno,3.0,293.14
hotel_18,Hotel Vista Alegre,1.0,85.55
hotel_08,Hotel Jardines del Rey,4.0,143.41
hotel_18,Hotel Vista Alegre,4.0,399.7
hotel_06,Hotel Encanto Real,3.0,428.62
hotel_07,Palacio del Sol,1.0,148.93
hotel_05,Hotel Puerta del Cielo,3.0,174.8
hotel_03,Hotel Brisas del Mar,4.0,469.11
hotel_17,Hotel Rincón Sereno,1.0,146.08
hotel_19,Hotel Costa Azul,3.0,152.18
hotel_14,Hotel Los Almendros,5.0,124.07
hotel_10,Gran Hotel Madrid,2.0,61.31
hotel_05,Hotel Puerta del Cielo,5.0,151.82
hotel_04,Hotel Camino del Sol,3.0,382.49
hotel_20,Hotel Maravilla Real,5.0,380.14
hotel_10,Gran Hotel Madrid,2.0,280.27
hotel_17,Hotel Rincón Sereno,5.0,315.83
hotel_19,Hotel Costa Azul,5.0,246.69
hotel_09,Hotel Las Estrellas,2.0,146.46
hotel_12,Hotel Palacio Imperial,1.0,300.53
hotel_05,Hotel Puerta del Cielo,5.0,358.58
hotel_05,Hotel Puerta del Cielo,4.0,300.0
hotel_19,Hotel Costa Azul,4.0,256.56
hotel_12,Hotel Palacio Imperial,4.0,51.67
hotel_04,Hotel Camino del Sol,2.0,404.34
hotel_04,Hotel Camino del Sol,2.0,439.34
hotel_16,Hotel Mirador Real,2.0,110.14
hotel_05,Hotel Puerta del Cielo,3.0,432.71
hotel_10,Gran Hotel Madrid,4.0,348.01
hotel_16,Hotel Mirador Real,5.0,64.6
hotel_08,Hotel Jardines del Rey,3.0,92.52
hotel_02,Hotel Monte Verde,5.0,142.5
hotel_04,Hotel Camino del Sol,1.0,310.22
hotel_14,Hotel Los Almendros,3.0,346.01
hotel_15,Hotel Sol y Luna,4.0,131.58
hotel_06,Hotel Encanto Real,4.0,300.79
hotel_19,Hotel Costa Azul,4.0,188.11
hotel_14,Hotel Los Almendros,3.0,92.67
hotel_04,Hotel Camino del Sol,3.0,382.14
hotel_19,Hotel Costa Azul,4.0,125.1
hotel_08,Hotel Jardines del Rey,4.0,464.62
hotel_17,Hotel Rincón Sereno,4.0,273.44
hotel_17,Hotel Rincón Sereno,3.0,271.56
hotel_14,Hotel Los Almendros,1.0,404.73
hotel_06,Hotel Encanto Real,5.0,165.57
hotel_04,Hotel Camino del Sol,5.0,60.56
hotel_17,Hotel Rincón Sereno,2.0,244.55
hotel_10,Gran Hotel Madrid,1.0,439.64
hotel_02,Hotel Monte Verde,3.0,324.4
hotel_09,Hotel Las Estrellas,2.0,188.51
hotel_09,Hotel Las Estrellas,1.0,274.72
hotel_06,Hotel Encanto Real,1.0,321.66
hotel_07,Palacio del Sol,4.0,477.83
hotel_15,Hotel Sol y Luna,3.0,366.81
hotel_02,Hotel Monte Verde,4.0,480.06
hotel_11,Hotel Torre Dorada,4.0,254.38
hotel_09,Hotel Las Estrellas,1.0,224.19
hotel_09,Hotel Las Estrellas,2.0,103.17
hotel_09,Hotel Las Estrellas,1.0,187.49
hotel_09,Hotel Las Estrellas,3.0,247.46
hotel_03,Hotel Brisas del Mar,3.0,349.05
hotel_09,Hotel Las Estrellas,4.0,328.12
hotel_02,Hotel Monte Verde,3.0,102.02
hotel_12,Hotel Palacio Imperial,4.0,425.08
hotel_11,Hotel Torre Dorada,4.0,
hotel_04,Hotel Camino del Sol,5.0,278.76
hotel_20,Hotel Maravilla Real,3.0,65.71
hotel_03,Hotel Brisas del Mar,5.0,140.2
hotel_11,Hotel Torre Dorada,3.0,437.89
hotel_10,Gran Hotel Madrid,2.0,447.66
hotel_17,Hotel Rincón Sereno,4.0,270.49
hotel_13,Hotel Luz de Madrid,4.0,345.11
hotel_06,Hotel Encanto Real,3.0,487.59
hotel_12,Hotel Palacio Imperial,3.0,173.77
hotel_19,Hotel Costa Azul,4.0,398.58
hotel_20,Hotel Maravilla Real,5.0,376.23
hotel_03,Hotel Brisas del Mar,3.0,412.12
hotel_17,Hotel Rincón Sereno,5.0,397.77
hotel_04,Hotel Camino del Sol,3.0,147.15
hotel_07,Palacio del Sol,2.0,134.81
hotel_20,Hotel Maravilla Real,1.0,186.31
hotel_15,Hotel Sol y Luna,4.0,415.13
hotel_16,Hotel Mirador Real,1.0,74.9
hotel_16,Hotel Mirador Real,1.0,129.5
hotel_18,Hotel Vista Alegre,4.0,410.96
hotel_12,Hotel Palacio Imperial,5.0,441.2
hotel_13,Hotel Luz de Madrid,4.0,450.87
hotel_13,Hotel Luz de Madrid,4.0,169.91
hotel_18,Hotel Vista Alegre,4.0,148.27
hotel_02,Hotel Monte Verde,5.0,169.0
hotel_11,Hotel Torre Dorada,3.0,368.91
hotel_06,Hotel Encanto Real,1.0,74.01
hotel_17,Hotel Rincón Sereno,5.0,246.28
hotel_20,Hotel Maravilla Real,3.0,226.27
hotel_17,Hotel Rincón Sereno,2.0,264.09
hotel_15,Hotel Sol y Luna,4.0,438.36
hotel_02,Hotel Monte Verde,4.0,146.72
hotel_17,Hotel Rincón Sereno,5.0,171.31
hotel_12,Hotel Palacio Imperial,1.0,64.26
hotel_17,Hotel Rincón Sereno,1.0,244.71
hotel_09,Hotel Las Estrellas,2.0,473.64
hotel_08,Hotel Jardines del Rey,5.0,465.09
hotel_16,Hotel Mirador Real,3.0,271.38
hotel_05,Hotel Puerta del Cielo,1.0,284.4
hotel_19,Hotel Costa Azul,4.0,459.14
hotel_02,Hotel Monte Verde,5.0,250.64
hotel_06,Hotel Encanto Real,1.0,270.17
hotel_17,Hotel Rincón Sereno,1.0,170.29
hotel_04,Hotel Camino del Sol,3.0,142.23
hotel_19,Hotel Costa Azul,3.0,412.48
hotel_02,Hotel Monte Verde,3.0,244.78
hotel_16,Hotel Mirador Real,5.0,440.58
hotel_15,Hotel Sol y Luna,2.0,281.32
hotel_20,Hotel Maravilla Real,2.0,299.33
hotel_06,Hotel Encanto Real,4.0,160.56
hotel_20,Hotel Maravilla Real,3.0,196.52
hotel_04,Hotel Camino del Sol,5.0,449.93
hotel_09,Hotel Las Estrellas,1.0,139.95
hotel_02,Hotel Monte Verde,2.0,430.12
hotel_09,Hotel Las Estrellas,2.0,384.44
hotel_13,Hotel Luz de Madrid,4.0,323.16
hotel_09,Hotel Las Estrellas,2.0,481.72
hotel_15,Hotel Sol y Luna,2.0,208.67
hotel_16,Hotel Mirador Real,1.0,411.45
hotel_18,Hotel Vista Alegre,5.0,61.58
hotel_02,Hotel Monte Verde,1.0,301.28
hotel_04,Hotel Camino del Sol,2.0,140.21
hotel_10,Gran Hotel Madrid,5.0,401.78
hotel_03,Hotel Brisas del Mar,3.0,
hotel_17,Hotel Rincón Sereno,5.0,211.5
hotel_20,Hotel Maravilla Real,2.0,314.1
hotel_03,Hotel Brisas del Mar,1.0,423.43
hotel_08,Hotel Jardines del Rey,5.0,115.39
hotel_18,Hotel Vista Alegre,5.0,469.3
hotel_09,Hotel Las Estrellas,3.0,276.99
hotel_20,Hotel Maravilla Real,5.0,358.49
hotel_02,Hotel Monte Verde,5.0,201.43
hotel_07,Palacio del Sol,5.0,471.58
hotel_20,Hotel Maravilla Real,4.0,167.8
hotel_05,Hotel Puerta del Cielo,5.0,421.04
hotel_02,Hotel Monte Verde,1.0,382.74
hotel_05,Hotel Puerta del Cielo,4.0,344.47
hotel_02,Hotel Monte Verde,1.0,156.79
