nombre_evento,url_evento,codigo_postal,direccion,horario,organizacion
Ludoteca en Centro Cultural Fernando de los Ríos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c62cdfaf0ae9e810VgnVCM2000001f4a900aRCRD,28047,CALLE CAMARENA 10,,"{'organization-name': 'Centro Cultural Fernando de los Ríos (Latina)', 'accesibility': '1'}"
Ludoteca en Centro Cultural José Luis Sampedro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=88f129ae67e9e810VgnVCM2000001f4a900aRCRD,28047,CALLE CASTROSERNA 4,,"{'organization-name': 'Centro Cultural José Luis Sampedro (Latina)', 'accesibility': '1'}"
Ludoteca en Centro Cultural Sara Montiel,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4f9000e8cdd9e810VgnVCM2000001f4a900aRCRD,28024,CARRETERA BOADILLA DEL MONTE 40,,"{'organization-name': 'Centro Cultural Sara Montiel (Latina)', 'accesibility': '1'}"
Ludoteca en Centro Sociocultural Almirante Churruca,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb0e29ae67e9e810VgnVCM2000001f4a900aRCRD,28024,CALLE FUENTE DEL TIRO 72,,"{'organization-name': 'Centro Sociocultural Almirante Churruca (Latina)', 'accesibility': '1'}"
Ludoteca en Centro Sociocultural El Greco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4a5029ae67e9e810VgnVCM2000001f4a900aRCRD,28011,CALLE EL GRECO 29,,"{'organization-name': 'Centro Sociocultural El Greco (Latina)', 'accesibility': '1'}"
Ludoteca en Centro Sociocultural Rosario Acuña,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=109ddfaf0ae9e810VgnVCM2000001f4a900aRCRD,28011,CALLE MARIA DEL CARMEN 65,,"{'organization-name': 'Centro Sociocultural Rosario de Acuña (Latina)', 'accesibility': '1'}"
Ludoteca en la Biblioteca Ángel González,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50a99392d9f94810VgnVCM1000001d4a900aRCRD,28024,CALLE GRANJA DE TORREHERMOSA 1,09:30,"{'organization-name': 'Biblioteca Pública Municipal Ángel González (Latina)', 'accesibility': '1,6'}"
LUDOTECAS,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6ed8bf0a69363910VgnVCM2000001f4a900aRCRD,28048,CALLE MIRA EL RIO 4,10:30,"{'organization-name': 'Centro Sociocultural Alfonso XII (Fuencarral - El Pardo)', 'accesibility': '1'}"
LUDOTECAS,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6b6f05f190894910VgnVCM1000001d4a900aRCRD,28034,PLAZA ISLAS AZORES 1,10:30,"{'organization-name': 'Centro Sociocultural Valverde (Fuencarral - El Pardo)', 'accesibility': '1'}"
Ludotecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=963bc02a29964910VgnVCM1000001d4a900aRCRD,28045,CALLE CANARIAS 17,,"{'organization-name': 'Centro Dotacional Integrado Arganzuela Ángel del Río', 'accesibility': '1'}"
Ludotecas en Centro Sociocultural Latina,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=59c61197cb41f810VgnVCM1000001d4a900aRCRD,,,,
Ludotecas en el Centro Dotacional Integrado Arganzuela Ángel del Río,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1d2a63ea54ad4910VgnVCM1000001d4a900aRCRD,28045,CALLE CANARIAS 17,,"{'organization-name': 'Centro Dotacional Integrado Arganzuela Ángel del Río', 'accesibility': '1'}"
Luminis-ciencia,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d76a58d681315910VgnVCM1000001d4a900aRCRD,28041,AVENIDA SAN FERMIN 10,18:00,"{'organization-name': 'Biblioteca Pública Municipal San Fermín (Usera)', 'accesibility': '1,5,6'}"
Luna la Hara en Arganzuela,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f90585f02abb4910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 6,20:00,"{'organization-name': 'Centro Cultural Casa del Reloj (Arganzuela)', 'accesibility': '1'}"
Luna la Hara en Puente de Vallecas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a62285f02abb4910VgnVCM1000001d4a900aRCRD,28053,AVENIDA GLORIETAS 19,19:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}"
Madrid Monumental: Antonio Palacios,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d432e1f659714910VgnVCM2000001f4a900aRCRD,28015,CALLE CONDE DUQUE 11,18:30,"{'organization-name': 'Hemeroteca Municipal', 'accesibility': '1,6'}"
Madrid Río Tramo I. Del Puente del Rey al Puente de Andorra,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=d337a1d8563f3910VgnVCM1000001d4a900aRCRD,,,10:00,
Madrid tiene su punto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=20e874c90efe4910VgnVCM2000001f4a900aRCRD,28050,CALLE PRINCESA DE EBOLI 29,,"{'organization-name': 'Centro Cultural Sanchinarro (Hortaleza)', 'accesibility': '1'}"
Madrid tiene su punto,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6bfaa2c1cb315910VgnVCM1000001d4a900aRCRD,28031,CALLE MANUEL VELEZ 10,,"{'organization-name': 'Centro Sociocultural Francisco Fatou (Villa de Vallecas)', 'accesibility': '1'}"
Madrileñas Ilustres: Rosario de Acuña (1850-1923),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=a77f8f6c914d3910VgnVCM1000001d4a900aRCRD,28015,CALLE CONDE DUQUE 9,,"{'organization-name': 'Biblioteca Histórica Municipal', 'accesibility': '1,6'}"
Maestr@s - Villaverde,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0f034f58252d4910VgnVCM1000001d4a900aRCRD,28021,CALLE MARIA MARTINEZ OVIOL 12,19:00,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}"
Magia Majara: Plaza Mágica,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=27fe100bb55d4910VgnVCM2000001f4a900aRCRD,28042,CALLE BOTICA 7,19:00,"{'organization-name': 'Centro Cultural - Centro Socio Cultural Villa de Barajas', 'accesibility': '1,5,6'}"
Mal Pelo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=540b52df5d253910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 14,,"{'organization-name': 'Centro Danza Matadero - CDM', 'accesibility': '1'}"
"Man mano, il tempo scorre (l’incontro)",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0319ca24afbb4910VgnVCM1000001d4a900aRCRD,28002,CALLE MANTUANO 51,19:00,"{'organization-name': 'Centro Cultural Nicolás Salmerón (Chamartín)', 'accesibility': '1'}"
Maratón de música.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=01c8b249a0915910VgnVCM2000001f4a900aRCRD,28037,CALLE SAN ROMAN DEL VALLE 8,18:30,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}"
Marco,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=376433d971394910VgnVCM1000001d4a900aRCRD,28041,PLAZA ASOCIACION 1,18:30,"{'organization-name': 'Centro Cultural Meseta de Orcasitas (Usera)', 'accesibility': '1'}"
"Marconi. Pasacalles, Concurso de Disfraces y Orquesta",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=7f152e655eaf4910VgnVCM1000001d4a900aRCRD,28021,ACCESO COLONIA MARCONI 4,18:00,"{'organization-name': 'Centro Sociocultural Marconi (Villaverde)', 'accesibility': '1'}"
María José Pérez y Alberto López,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=980db6a7be294910VgnVCM1000001d4a900aRCRD,28053,AVENIDA GLORIETAS 19,20:00,"{'organization-name': 'Centro Cultural El Pozo del tío Raimundo (Puente de Vallecas)', 'accesibility': '1'}"
Maria K + Fantasmagoría,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4c069c4490405910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Marina Carmona - Retiro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b2d98dca45bb4910VgnVCM1000001d4a900aRCRD,28009,PASEO COLOMBIA 1,19:00,"{'organization-name': 'Centro Cultural Casa de Vacas (Retiro)', 'accesibility': '1'}"
Marina Mascarell: Mongrel,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=bfc202a2fa0e1910VgnVCM1000001d4a900aRCRD,28015,CALLE CONDE DUQUE 9,20:00,"{'organization-name': 'Centro de Cultura Contemporánea Conde Duque', 'accesibility': '1'}"
Mariposas en el aire,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=c49f7bfae6da4910VgnVCM2000001f4a900aRCRD,28031,CALLE PASO DE VILLAMANRIQUE 3,18:00,"{'organization-name': 'Teatro Municipal de Vallecas', 'accesibility': '1'}"
Marta Santos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=15dcb96cdd4f4910VgnVCM1000001d4a900aRCRD,28012,RONDA ATOCHA 35,20:00,"{'organization-name': 'Teatro Circo Price', 'accesibility': '1'}"
Martha Graham Dance Company,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=aa9b52df5d253910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 14,20:00,"{'organization-name': 'Centro Danza Matadero - CDM', 'accesibility': '1'}"
Máscaras de Carnaval,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=f5779e88be95d810VgnVCM1000001d4a900aRCRD,28004,CALLE BARCELO 4,17:30,"{'organization-name': 'Biblioteca Pública Municipal Mario Vargas Llosa (Centro)', 'accesibility': '1,6'}"
Máscaras mágicas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fe2e87330c444910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Master class de chotis,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ad48c6ed421b4910VgnVCM2000001f4a900aRCRD,28012,CALLE OLIVAR 46,12:00,"{'organization-name': 'Centro Cultural Lavapiés (Centro)', 'accesibility': '1'}"
Masterclass de Dirección de Fotografía en Rodaje,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=0ba3123450bc4910VgnVCM1000001d4a900aRCRD,,,16:00,
Masterclass de Zumba. Especial Carnaval,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=1cfadc1e00af4910VgnVCM2000001f4a900aRCRD,28021,AVENIDA LOS ROSALES 131,18:00,"{'organization-name': 'Instalación Deportiva Municipal Básica Los Rosales I', 'accesibility': '0'}"
Materia. Tiempo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5e8f577981ff4910VgnVCM1000001d4a900aRCRD,28014,PLAZA CIBELES 1,20:30,"{'organization-name': 'CentroCentro', 'accesibility': '1'}"
Maternidades filmadas: El parto en la pantalla,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f269c4490405910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,19:30,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Meditación Vipassana,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=50231f760e2b1910VgnVCM2000001f4a900aRCRD,,,09:45,
Melón Jiménez and Lara Wong - Chamberi,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9b1a8dca45bb4910VgnVCM1000001d4a900aRCRD,28015,CALLE GALILEO 39,19:00,"{'organization-name': 'Centro Cultural Galileo (Chamberí)', 'accesibility': '1'}"
Memoria y Sentimiento: Homenaje a Carlos Cano,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e169a2c1cb315910VgnVCM1000001d4a900aRCRD,28031,CALLE MANUEL VELEZ 10,19:00,"{'organization-name': 'Centro Sociocultural Francisco Fatou (Villa de Vallecas)', 'accesibility': '1'}"
Memories,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=046fc08889415910VgnVCM2000001f4a900aRCRD,28037,CALLE SAN ROMAN DEL VALLE 8,19:00,"{'organization-name': 'Centro Cultural Antonio Machado (San Blas - Canillejas)', 'accesibility': '1'}"
Meritxell Neddermann - Chamberi,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=8568445f006d4910VgnVCM1000001d4a900aRCRD,28015,CALLE GALILEO 39,19:00,"{'organization-name': 'Centro Cultural Galileo (Chamberí)', 'accesibility': '1'}"
Mermelhada - El Retablo (Madrid),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4db1d242f8884910VgnVCM2000001f4a900aRCRD,28009,AVENIDA MÉXICO 4,,"{'organization-name': 'Teatro Municipal de Títeres. Parque de El Retiro', 'accesibility': '1'}"
Mesa redonda sobre el libro 'Historia del Sáhara Español',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3e9d53eb0c915910VgnVCM2000001f4a900aRCRD,28030,CALLE ARROYO BELINCOSO 11,18:30,"{'organization-name': 'Biblioteca Pública Municipal Miguel Delibes (Moratalaz)', 'accesibility': '1,6'}"
Mesas separadas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=b572d654e4894910VgnVCM2000001f4a900aRCRD,28039,CALLE ALMANSA 9,18:30,"{'organization-name': 'Centro Sociocultural José de Espronceda (Tetuán)', 'accesibility': '1'}"
Messiah,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=fda2c6ed421b4910VgnVCM2000001f4a900aRCRD,28045,PASEO CHOPERA 6,11:00,"{'organization-name': 'Centro Cultural Casa del Reloj (Arganzuela)', 'accesibility': '1'}"
Mi vida en el arte. Rafael Álvarez El Brujo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4064d15c0bfe4910VgnVCM2000001f4a900aRCRD,28050,CALLE PRINCESA DE EBOLI 29,19:00,"{'organization-name': 'Centro Cultural Sanchinarro (Hortaleza)', 'accesibility': '1'}"
Microteatros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=99000cb9c99c4910VgnVCM2000001f4a900aRCRD,28041,AVENIDA SAN FERMIN 10,19:00,"{'organization-name': 'Biblioteca Pública Municipal San Fermín (Usera)', 'accesibility': '1,5,6'}"
Microteatros,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2e6092b2d94f4910VgnVCM2000001f4a900aRCRD,28009,PASEO FERNÁN NÚÑEZ 24,19:00,"{'organization-name': 'Biblioteca Pública Municipal Eugenio Trías. Casa de Fieras de El Retiro (Retiro)', 'accesibility': '1,6'}"
"Mihura, el último comediógrafo",http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=e4429f45bf9e1910VgnVCM1000001d4a900aRCRD,28045,PASEO CHOPERA 14,,"{'organization-name': 'Nave 10 Matadero. Creación Dramática Contemporánea', 'accesibility': '1,6'}"
Mikel Azpiroz - Vicalvaro,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=08fa8dca45bb4910VgnVCM1000001d4a900aRCRD,28032,BULEVAR INDALECIO PRIETO 21,19:00,"{'organization-name': 'Centro Cultural Valdebernardo (Vicálvaro)', 'accesibility': '2'}"
Mikroconcierto (CANCELADO),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=ffdbbf0a69363910VgnVCM2000001f4a900aRCRD,28049,Carretera M-607 Km 13 L-10 ,18:30,"{'organization-name': 'Centro Sociocultural Montecarmelo (Fuencarral - El Pardo)', 'accesibility': '1'}"
Milagro en llano de los llanos,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=240e33d971394910VgnVCM1000001d4a900aRCRD,28053,CALLE CONCEJO DE TEVERGA 1,19:00,"{'organization-name': 'Centro Cultural Lope de Vega (Puente de Vallecas)', 'accesibility': '1'}"
MINDFULNESS,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=26b805f190894910VgnVCM1000001d4a900aRCRD,28034,PLAZA ISLAS AZORES 1,19:00,"{'organization-name': 'Centro Sociocultural Valverde (Fuencarral - El Pardo)', 'accesibility': '1'}"
Mini y el bosque,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=2c69e51b020e4910VgnVCM1000001d4a900aRCRD,28043,CALLE BENITA AVILA 23,18:30,"{'organization-name': 'Centro Cultural Federico Chueca (Hortaleza)', 'accesibility': '1'}"
Miradas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=58194dbe8f624910VgnVCM2000001f4a900aRCRD,28045,CALLE CANARIAS 17,,"{'organization-name': 'Centro Dotacional Integrado Arganzuela Ángel del Río', 'accesibility': '1'}"
Moda y feminismo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=cde4ab7aebd84910VgnVCM2000001f4a900aRCRD,28001,CALLE GOYA 1,19:00,"{'organization-name': 'Centro Cultural Emilia Pardo Bazán (Salamanca)', 'accesibility': '1'}"
Moda y feminismo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa5ab7aebd84910VgnVCM2000001f4a900aRCRD,28001,CALLE GOYA 1,19:00,"{'organization-name': 'Centro Cultural Emilia Pardo Bazán (Salamanca)', 'accesibility': '1'}"
Moda y feminismo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5f85ab7aebd84910VgnVCM2000001f4a900aRCRD,28001,CALLE GOYA 1,19:00,"{'organization-name': 'Centro Cultural Emilia Pardo Bazán (Salamanca)', 'accesibility': '1'}"
Monólogo y Música,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6af3c02a29964910VgnVCM1000001d4a900aRCRD,28047,CALLE CAMARENA 10,19:00,"{'organization-name': 'Centro Cultural Fernando de los Ríos (Latina)', 'accesibility': '1'}"
Mujeres calvas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=5834268768df4910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,19:30,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Mujeres empoderadas,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3f256b2e8b815910VgnVCM2000001f4a900aRCRD,28031,CALLE MONTE DE MONTJUICH 7,12:00,"{'organization-name': 'Auditorio Municipal Las Trece Rosas', 'accesibility': '1'}"
Mujeres españolas en la II República,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=26131a577f8f4910VgnVCM1000001d4a900aRCRD,28005,CALLE SAN JUSTO 5,19:00,"{'organization-name': 'Biblioteca Pública Municipal Iván de Vargas (Centro)', 'accesibility': '1,6'}"
Murdle,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=05937d994a115910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,17:00,"{'organization-name': 'Matadero Madrid', 'accesibility': '1'}"
Museo,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=9e2464926f415910VgnVCM1000001d4a900aRCRD,28045,PLAZA LEGAZPI 8,,"{'organization-name': 'Cineteca Madrid', 'accesibility': '1'}"
Música Jazz: 'Minor Flat',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=878fc02a29964910VgnVCM1000001d4a900aRCRD,28011,CALLE EL GRECO 29,19:00,"{'organization-name': 'Centro Sociocultural El Greco (Latina)', 'accesibility': '1'}"
Música Microtonal de Harry Partch y James Tenney   Scordatura Ensemble y The Amsterdam Partch Project,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=6bf83bc034e64910VgnVCM1000001d4a900aRCRD,28014,PLAZA CIBELES 1,,"{'organization-name': 'CentroCentro', 'accesibility': '1'}"
Música - Latin Jazz y Flamenco Jazz,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=4714e4778bbc4910VgnVCM2000001f4a900aRCRD,28015,CALLE GALILEO 39,19:00,"{'organization-name': 'Centro Cultural Galileo (Chamberí)', 'accesibility': '1'}"
Música - Violín y piano.,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=869a531fddbc4910VgnVCM2000001f4a900aRCRD,28015,CALLE GALILEO 39,19:00,"{'organization-name': 'Centro Cultural Galileo (Chamberí)', 'accesibility': '1'}"
Músicas Semilla (Villaverde),http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=3d0ea11cf75d4910VgnVCM2000001f4a900aRCRD,28021,CALLE MARIA MARTINEZ OVIOL 12,19:00,"{'organization-name': 'Centro Sociocultural Santa Petronila (Villaverde)', 'accesibility': '1'}"
Música: 'Alma Boquerón',http://www.madrid.es/sites/v/index.jsp?vgnextchannel=ca9671ee4a9eb410VgnVCM100000171f5a0aRCRD&vgnextoid=544811c60bad4910VgnVCM2000001f4a900aRCRD,28047,CALLE CASTROSERNA 4,19:00,"{'organization-name': 'Centro Cultural José Luis Sampedro (Latina)', 'accesibility': '1'}"
